Pair,Time_spot,Open,High,Low,Close,Volume
ETHUSDT,2024-03-28 20:00:00,3563.06000000,3580.00000000,3541.37000000,3560.49000000,33054.29320000
ADAUSDT,2024-03-28 16:00:00,0.65490000,0.65590000,0.64900000,0.65030000,14086160.60000000
XRPUSDT,2024-03-28 16:00:00,0.62240000,0.63780000,0.61940000,0.62710000,129457369.00000000
BNBUSDT,2024-03-28 16:00:00,585.20000000,586.00000000,580.70000000,581.70000000,45111.78100000
ETHUSDT,2024-03-28 16:00:00,3578.71000000,3580.75000000,3537.48000000,3563.05000000,60508.78190000
LTCUSDT,2024-03-28 16:00:00,94.85000000,96.46000000,93.41000000,93.51000000,198668.10400000
BTCUSDT,2024-03-28 16:00:00,71290.38000000,71320.00000000,70404.00000000,70798.26000000,5199.87249000
XRPUSDT,2024-03-28 12:00:00,0.62140000,0.62470000,0.61710000,0.62230000,62941242.00000000
ETHUSDT,2024-03-28 12:00:00,3579.74000000,3611.78000000,3552.55000000,3578.70000000,84030.44200000
LTCUSDT,2024-03-28 12:00:00,95.07000000,95.94000000,94.27000000,94.83000000,192980.69300000
ADAUSDT,2024-03-28 12:00:00,0.65170000,0.65800000,0.64330000,0.65480000,21792121.60000000
BTCUSDT,2024-03-28 12:00:00,70647.18000000,71552.06000000,70348.75000000,71290.39000000,11335.74390000
BNBUSDT,2024-03-28 12:00:00,587.40000000,588.70000000,580.20000000,585.20000000,88887.19600000
BTCUSDT,2024-03-28 08:00:00,70399.04000000,70962.63000000,70292.44000000,70647.18000000,6772.71614000
ADAUSDT,2024-03-28 08:00:00,0.65110000,0.65430000,0.64740000,0.65170000,16781124.60000000
XRPUSDT,2024-03-28 08:00:00,0.62220000,0.62450000,0.61860000,0.62130000,93318118.00000000
ETHUSDT,2024-03-28 08:00:00,3573.88000000,3595.70000000,3565.81000000,3579.73000000,55528.10560000
LTCUSDT,2024-03-28 08:00:00,96.38000000,96.59000000,94.62000000,95.07000000,181187.26200000
BNBUSDT,2024-03-28 08:00:00,590.50000000,591.70000000,585.10000000,587.30000000,80778.48400000
BTCUSDT,2024-03-28 04:00:00,69290.00000000,70469.82000000,69280.00000000,70399.03000000,4925.19222000
LTCUSDT,2024-03-28 04:00:00,95.19000000,96.56000000,95.00000000,96.38000000,194769.34800000
ADAUSDT,2024-03-28 04:00:00,0.63980000,0.65360000,0.63940000,0.65120000,12344075.60000000
ETHUSDT,2024-03-28 04:00:00,3496.61000000,3579.95000000,3495.79000000,3573.88000000,73489.04920000
XRPUSDT,2024-03-28 04:00:00,0.60940000,0.62460000,0.60900000,0.62220000,93979414.00000000
BNBUSDT,2024-03-28 04:00:00,581.80000000,591.10000000,581.50000000,590.50000000,101079.34900000
BTCUSDT,2024-03-28 00:00:00,69469.99000000,69980.00000000,68903.62000000,69290.00000000,4222.74545000
ADAUSDT,2024-03-28 00:00:00,0.64780000,0.65310000,0.63520000,0.63980000,16417825.80000000
LTCUSDT,2024-03-28 00:00:00,93.55000000,96.04000000,93.46000000,95.18000000,226838.83600000
ETHUSDT,2024-03-28 00:00:00,3501.20000000,3531.47000000,3465.00000000,3496.61000000,98043.35920000
XRPUSDT,2024-03-28 00:00:00,0.61190000,0.61630000,0.60330000,0.60950000,81833024.00000000
BNBUSDT,2024-03-28 00:00:00,574.20000000,588.70000000,574.10000000,581.70000000,156916.62000000
LTCUSDT,2024-03-27 20:00:00,93.83000000,94.71000000,93.16000000,93.55000000,93624.31200000
XRPUSDT,2024-03-27 20:00:00,0.61430000,0.61600000,0.60900000,0.61180000,41172142.00000000
BTCUSDT,2024-03-27 20:00:00,68652.01000000,69637.66000000,68630.00000000,69469.99000000,4955.45447000
ADAUSDT,2024-03-27 20:00:00,0.64490000,0.65970000,0.64450000,0.64780000,17507789.30000000
BNBUSDT,2024-03-27 20:00:00,569.60000000,575.90000000,568.60000000,574.30000000,42396.09500000
ETHUSDT,2024-03-27 20:00:00,3491.18000000,3521.47000000,3485.04000000,3501.19000000,43215.04470000
BTCUSDT,2024-03-27 16:00:00,68873.99000000,69406.00000000,68359.18000000,68652.00000000,8096.55097000
BNBUSDT,2024-03-27 16:00:00,570.00000000,576.10000000,564.10000000,569.50000000,81927.75700000
ETHUSDT,2024-03-27 16:00:00,3514.29000000,3531.76000000,3460.02000000,3491.18000000,73658.25740000
ADAUSDT,2024-03-27 16:00:00,0.63380000,0.64580000,0.63010000,0.64490000,18251933.60000000
XRPUSDT,2024-03-27 16:00:00,0.61090000,0.61790000,0.60680000,0.61430000,74173501.00000000
LTCUSDT,2024-03-27 16:00:00,93.62000000,95.01000000,92.96000000,93.83000000,166383.69300000
BTCUSDT,2024-03-27 12:00:00,70220.73000000,71769.54000000,68534.01000000,68874.00000000,22329.46086000
ADAUSDT,2024-03-27 12:00:00,0.65710000,0.66560000,0.63310000,0.63380000,57886881.90000000
ETHUSDT,2024-03-27 12:00:00,3585.07000000,3665.84000000,3496.15000000,3514.30000000,191134.30580000
BNBUSDT,2024-03-27 12:00:00,578.50000000,585.00000000,560.30000000,570.00000000,206222.17700000
LTCUSDT,2024-03-27 12:00:00,97.72000000,97.90000000,92.30000000,93.60000000,514554.38000000
XRPUSDT,2024-03-27 12:00:00,0.62210000,0.62980000,0.60550000,0.61090000,162941480.00000000
ADAUSDT,2024-03-27 08:00:00,0.64860000,0.65710000,0.63930000,0.65710000,20925168.10000000
XRPUSDT,2024-03-27 08:00:00,0.62030000,0.62330000,0.61170000,0.62220000,137397994.00000000
ETHUSDT,2024-03-27 08:00:00,3565.21000000,3590.84000000,3532.96000000,3585.07000000,55698.97690000
LTCUSDT,2024-03-27 08:00:00,95.62000000,98.00000000,94.19000000,97.72000000,330049.96900000
BTCUSDT,2024-03-27 08:00:00,69726.00000000,70359.97000000,69407.00000000,70220.73000000,5171.78507000
BNBUSDT,2024-03-27 08:00:00,574.40000000,580.30000000,571.80000000,578.40000000,81699.08500000
ETHUSDT,2024-03-27 04:00:00,3603.10000000,3616.50000000,3560.20000000,3565.21000000,41410.58980000
BTCUSDT,2024-03-27 04:00:00,70388.00000000,70598.00000000,69640.00000000,69725.99000000,4193.40578000
LTCUSDT,2024-03-27 04:00:00,96.80000000,97.62000000,95.42000000,95.61000000,256813.19800000
XRPUSDT,2024-03-27 04:00:00,0.63170000,0.63250000,0.61840000,0.62030000,99641179.00000000
ADAUSDT,2024-03-27 04:00:00,0.66270000,0.66400000,0.64680000,0.64850000,14404460.70000000
BNBUSDT,2024-03-27 04:00:00,582.10000000,582.90000000,573.20000000,574.30000000,61640.15400000
LTCUSDT,2024-03-27 00:00:00,95.76000000,99.00000000,95.51000000,96.81000000,431683.53600000
BTCUSDT,2024-03-27 00:00:00,69987.99000000,70739.65000000,69840.00000000,70387.99000000,4372.69970000
XRPUSDT,2024-03-27 00:00:00,0.63170000,0.63490000,0.62870000,0.63170000,60779290.00000000
ETHUSDT,2024-03-27 00:00:00,3587.32000000,3627.67000000,3577.00000000,3603.11000000,38078.15510000
ADAUSDT,2024-03-27 00:00:00,0.66500000,0.67100000,0.66140000,0.66260000,12808242.60000000
BNBUSDT,2024-03-27 00:00:00,580.40000000,585.60000000,578.10000000,582.00000000,57783.13400000
BNBUSDT,2024-03-26 20:00:00,575.50000000,581.60000000,575.40000000,580.40000000,49667.60300000
ETHUSDT,2024-03-26 20:00:00,3560.83000000,3613.50000000,3558.15000000,3587.33000000,40934.23710000
BTCUSDT,2024-03-26 20:00:00,69477.66000000,70305.33000000,69401.72000000,69988.00000000,3320.69078000
XRPUSDT,2024-03-26 20:00:00,0.62980000,0.63420000,0.62940000,0.63170000,41832515.00000000
LTCUSDT,2024-03-26 20:00:00,95.14000000,97.06000000,94.23000000,95.77000000,428995.19600000
ADAUSDT,2024-03-26 20:00:00,0.65740000,0.66840000,0.65710000,0.66500000,16018382.40000000
LTCUSDT,2024-03-26 16:00:00,88.95000000,96.22000000,87.53000000,95.13000000,755276.32700000
ADAUSDT,2024-03-26 16:00:00,0.66290000,0.66550000,0.65170000,0.65720000,17713490.20000000
ETHUSDT,2024-03-26 16:00:00,3593.35000000,3603.55000000,3542.62000000,3560.82000000,88321.87860000
BNBUSDT,2024-03-26 16:00:00,580.00000000,581.60000000,572.00000000,575.50000000,102728.29800000
BTCUSDT,2024-03-26 16:00:00,70250.01000000,70499.00000000,69412.00000000,69477.67000000,7627.77768000
XRPUSDT,2024-03-26 16:00:00,0.63420000,0.63580000,0.62500000,0.62980000,77830407.00000000
LTCUSDT,2024-03-26 12:00:00,91.20000000,91.26000000,87.97000000,88.96000000,269669.54700000
ADAUSDT,2024-03-26 12:00:00,0.67610000,0.67810000,0.65240000,0.66300000,39162543.40000000
XRPUSDT,2024-03-26 12:00:00,0.64430000,0.64520000,0.62620000,0.63430000,149547878.00000000
BNBUSDT,2024-03-26 12:00:00,591.60000000,594.10000000,571.90000000,579.90000000,208934.30100000
BTCUSDT,2024-03-26 12:00:00,70693.17000000,71136.63000000,69280.00000000,70250.00000000,11063.14222000
ETHUSDT,2024-03-26 12:00:00,3631.61000000,3654.34000000,3545.13000000,3593.35000000,109018.23910000
XRPUSDT,2024-03-26 08:00:00,0.64680000,0.65020000,0.64300000,0.64440000,78254547.00000000
BNBUSDT,2024-03-26 08:00:00,591.60000000,597.00000000,590.00000000,591.50000000,68819.46800000
LTCUSDT,2024-03-26 08:00:00,90.94000000,91.77000000,90.50000000,91.20000000,115347.09100000
ADAUSDT,2024-03-26 08:00:00,0.67190000,0.68370000,0.66950000,0.67620000,19780888.80000000
BTCUSDT,2024-03-26 08:00:00,70486.38000000,71280.00000000,70268.66000000,70693.16000000,6034.68060000
ETHUSDT,2024-03-26 08:00:00,3635.14000000,3670.32000000,3630.00000000,3631.60000000,58958.40990000
ETHUSDT,2024-03-26 04:00:00,3623.00000000,3678.86000000,3618.40000000,3635.13000000,83621.51090000
LTCUSDT,2024-03-26 04:00:00,91.05000000,92.34000000,90.82000000,90.93000000,121539.46700000
XRPUSDT,2024-03-26 04:00:00,0.64360000,0.65300000,0.64320000,0.64690000,81683354.00000000
BNBUSDT,2024-03-26 04:00:00,592.90000000,597.00000000,589.90000000,591.70000000,84797.10100000
ADAUSDT,2024-03-26 04:00:00,0.66600000,0.68070000,0.66560000,0.67190000,20410746.20000000
BTCUSDT,2024-03-26 04:00:00,70423.11000000,71561.10000000,70260.30000000,70486.38000000,6445.21132000
LTCUSDT,2024-03-26 00:00:00,90.59000000,91.28000000,90.20000000,91.05000000,76717.52700000
BNBUSDT,2024-03-26 00:00:00,587.10000000,593.50000000,586.20000000,592.80000000,54377.30800000
BTCUSDT,2024-03-26 00:00:00,69880.00000000,70606.00000000,69732.80000000,70423.11000000,4442.88157000
XRPUSDT,2024-03-26 00:00:00,0.64050000,0.64750000,0.63930000,0.64370000,54771375.00000000
ETHUSDT,2024-03-26 00:00:00,3590.43000000,3643.71000000,3580.95000000,3623.00000000,118159.56280000
ADAUSDT,2024-03-26 00:00:00,0.65660000,0.66690000,0.65410000,0.66600000,15125632.40000000
BNBUSDT,2024-03-25 20:00:00,594.60000000,595.50000000,584.70000000,587.00000000,70571.90200000
ETHUSDT,2024-03-25 20:00:00,3638.96000000,3646.66000000,3566.47000000,3590.42000000,61484.14310000
ADAUSDT,2024-03-25 20:00:00,0.66570000,0.66690000,0.65350000,0.65670000,16805354.30000000
BTCUSDT,2024-03-25 20:00:00,70960.89000000,71150.00000000,69562.09000000,69880.01000000,7227.65378000
XRPUSDT,2024-03-25 20:00:00,0.65530000,0.65840000,0.63820000,0.64060000,91390351.00000000
LTCUSDT,2024-03-25 20:00:00,91.21000000,91.35000000,89.73000000,90.58000000,117897.98000000
BTCUSDT,2024-03-25 16:00:00,69792.06000000,71000.00000000,69440.18000000,70960.89000000,12949.80008000
XRPUSDT,2024-03-25 16:00:00,0.64210000,0.66290000,0.63560000,0.65540000,194014249.00000000
LTCUSDT,2024-03-25 16:00:00,91.14000000,92.06000000,90.25000000,91.20000000,193607.75500000
ADAUSDT,2024-03-25 16:00:00,0.66160000,0.66840000,0.65850000,0.66560000,25907453.50000000
ETHUSDT,2024-03-25 16:00:00,3581.49000000,3666.00000000,3566.20000000,3638.96000000,184776.90900000
BNBUSDT,2024-03-25 16:00:00,592.90000000,598.00000000,590.90000000,594.50000000,113354.41300000
LTCUSDT,2024-03-25 12:00:00,88.75000000,91.74000000,88.68000000,91.13000000,255440.32000000
ETHUSDT,2024-03-25 12:00:00,3436.20000000,3587.90000000,3430.00000000,3581.49000000,126222.94800000
BTCUSDT,2024-03-25 12:00:00,66810.15000000,70000.00000000,66780.00000000,69792.05000000,18421.73075000
XRPUSDT,2024-03-25 12:00:00,0.62690000,0.64590000,0.62680000,0.64210000,117746486.00000000
ADAUSDT,2024-03-25 12:00:00,0.64230000,0.66430000,0.63790000,0.66160000,33888288.20000000
BNBUSDT,2024-03-25 12:00:00,579.30000000,595.60000000,574.00000000,593.00000000,217275.15900000
XRPUSDT,2024-03-25 08:00:00,0.62900000,0.63430000,0.62630000,0.62690000,68912324.00000000
BTCUSDT,2024-03-25 08:00:00,66821.19000000,67344.23000000,66747.65000000,66810.15000000,4533.27519000
ADAUSDT,2024-03-25 08:00:00,0.64200000,0.65160000,0.64110000,0.64230000,15509017.60000000
ETHUSDT,2024-03-25 08:00:00,3444.59000000,3472.00000000,3432.15000000,3436.19000000,49155.84920000
LTCUSDT,2024-03-25 08:00:00,89.30000000,90.74000000,88.54000000,88.75000000,164728.17500000
BNBUSDT,2024-03-25 08:00:00,583.70000000,587.20000000,577.70000000,579.30000000,163352.90600000
ETHUSDT,2024-03-25 04:00:00,3454.98000000,3506.49000000,3440.80000000,3444.60000000,84573.32820000
BNBUSDT,2024-03-25 04:00:00,581.50000000,589.10000000,580.40000000,583.80000000,132758.28600000
LTCUSDT,2024-03-25 04:00:00,89.91000000,90.75000000,89.11000000,89.31000000,233323.06700000
ADAUSDT,2024-03-25 04:00:00,0.64690000,0.65570000,0.64180000,0.64210000,20908098.50000000
XRPUSDT,2024-03-25 04:00:00,0.63120000,0.63720000,0.62790000,0.62910000,71905232.00000000
BTCUSDT,2024-03-25 04:00:00,67350.00000000,67740.00000000,66710.00000000,66821.19000000,5187.21371000
ADAUSDT,2024-03-25 00:00:00,0.64690000,0.64760000,0.63850000,0.64690000,16186877.60000000
BTCUSDT,2024-03-25 00:00:00,67210.00000000,67350.00000000,66385.06000000,67350.00000000,5111.47135000
BNBUSDT,2024-03-25 00:00:00,567.80000000,582.10000000,564.40000000,581.50000000,105382.84600000
ETHUSDT,2024-03-25 00:00:00,3454.99000000,3461.17000000,3420.12000000,3454.97000000,42364.51670000
XRPUSDT,2024-03-25 00:00:00,0.63260000,0.63400000,0.62840000,0.63120000,54291719.00000000
LTCUSDT,2024-03-25 00:00:00,89.66000000,90.00000000,88.62000000,89.92000000,130173.86900000
LTCUSDT,2024-03-24 20:00:00,89.62000000,90.48000000,89.17000000,89.65000000,108370.26500000
XRPUSDT,2024-03-24 20:00:00,0.62990000,0.63580000,0.62820000,0.63250000,52038786.00000000
ETHUSDT,2024-03-24 20:00:00,3382.49000000,3471.22000000,3375.56000000,3454.98000000,51197.27140000
BNBUSDT,2024-03-24 20:00:00,563.80000000,573.00000000,562.30000000,567.70000000,81105.58700000
ADAUSDT,2024-03-24 20:00:00,0.63320000,0.64820000,0.63130000,0.64680000,19929967.90000000
BTCUSDT,2024-03-24 20:00:00,65843.02000000,67628.69000000,65730.60000000,67209.99000000,9060.44334000
ETHUSDT,2024-03-24 16:00:00,3397.50000000,3409.50000000,3333.00000000,3382.50000000,49572.26390000
BTCUSDT,2024-03-24 16:00:00,65673.36000000,66045.99000000,64600.01000000,65843.02000000,6877.20940000
BNBUSDT,2024-03-24 16:00:00,560.50000000,564.90000000,553.90000000,563.90000000,72495.41800000
ADAUSDT,2024-03-24 16:00:00,0.63510000,0.63590000,0.62490000,0.63320000,12833244.60000000
LTCUSDT,2024-03-24 16:00:00,89.35000000,90.52000000,88.72000000,89.62000000,241469.96900000
XRPUSDT,2024-03-24 16:00:00,0.63160000,0.63240000,0.62370000,0.62990000,51987320.00000000
XRPUSDT,2024-03-24 12:00:00,0.63060000,0.63420000,0.62700000,0.63160000,51531462.00000000
BTCUSDT,2024-03-24 12:00:00,65334.00000000,65925.19000000,65177.28000000,65673.36000000,5348.55639000
BNBUSDT,2024-03-24 12:00:00,556.40000000,564.40000000,555.80000000,560.40000000,91083.23100000
ADAUSDT,2024-03-24 12:00:00,0.63600000,0.64540000,0.63430000,0.63510000,15856995.60000000
ETHUSDT,2024-03-24 12:00:00,3387.37000000,3414.46000000,3376.73000000,3397.51000000,36265.31850000
LTCUSDT,2024-03-24 12:00:00,87.67000000,90.80000000,87.01000000,89.34000000,302115.15400000
ADAUSDT,2024-03-24 08:00:00,0.63770000,0.64040000,0.63420000,0.63600000,11228086.10000000
XRPUSDT,2024-03-24 08:00:00,0.62660000,0.63380000,0.62550000,0.63070000,44669094.00000000
BTCUSDT,2024-03-24 08:00:00,64583.44000000,65368.66000000,64476.00000000,65334.01000000,4489.73276000
LTCUSDT,2024-03-24 08:00:00,86.95000000,88.06000000,86.50000000,87.67000000,130251.60800000
ETHUSDT,2024-03-24 08:00:00,3341.81000000,3392.72000000,3335.50000000,3387.38000000,36214.32050000
BNBUSDT,2024-03-24 08:00:00,552.70000000,557.60000000,551.70000000,556.50000000,65379.40700000
XRPUSDT,2024-03-24 04:00:00,0.61540000,0.63370000,0.61330000,0.62660000,69678845.00000000
ETHUSDT,2024-03-24 04:00:00,3307.63000000,3343.07000000,3298.76000000,3341.80000000,39533.90370000
ADAUSDT,2024-03-24 04:00:00,0.62700000,0.63870000,0.62440000,0.63770000,10991879.80000000
BTCUSDT,2024-03-24 04:00:00,63962.98000000,64583.44000000,63772.29000000,64583.43000000,2684.12371000
LTCUSDT,2024-03-24 04:00:00,87.01000000,88.51000000,86.02000000,86.93000000,153059.15000000
BNBUSDT,2024-03-24 04:00:00,550.60000000,555.30000000,548.70000000,552.70000000,52941.34800000
ADAUSDT,2024-03-24 00:00:00,0.62310000,0.63560000,0.62240000,0.62700000,9834459.10000000
ETHUSDT,2024-03-24 00:00:00,3329.53000000,3368.16000000,3307.00000000,3307.62000000,48041.06280000
XRPUSDT,2024-03-24 00:00:00,0.61680000,0.62180000,0.61390000,0.61540000,34761617.00000000
LTCUSDT,2024-03-24 00:00:00,85.26000000,87.29000000,85.25000000,86.99000000,117211.51700000
BTCUSDT,2024-03-24 00:00:00,63990.02000000,64723.16000000,63922.85000000,63962.98000000,2935.71455000
BNBUSDT,2024-03-24 00:00:00,551.90000000,561.50000000,550.50000000,550.70000000,79925.35900000
BNBUSDT,2024-03-23 20:00:00,559.10000000,562.40000000,550.70000000,551.90000000,59335.57700000
LTCUSDT,2024-03-23 20:00:00,87.03000000,87.30000000,85.15000000,85.26000000,69808.35800000
BTCUSDT,2024-03-23 20:00:00,64872.90000000,65199.97000000,63861.66000000,63990.01000000,3050.54022000
ADAUSDT,2024-03-23 20:00:00,0.62990000,0.63330000,0.62230000,0.62320000,8517742.90000000
XRPUSDT,2024-03-23 20:00:00,0.62430000,0.62540000,0.61580000,0.61670000,30571793.00000000
ETHUSDT,2024-03-23 20:00:00,3386.11000000,3401.60000000,3327.28000000,3329.53000000,64138.41620000
LTCUSDT,2024-03-23 16:00:00,86.33000000,87.49000000,86.09000000,86.99000000,109816.17000000
ETHUSDT,2024-03-23 16:00:00,3405.49000000,3435.48000000,3384.82000000,3386.12000000,45078.03520000
BTCUSDT,2024-03-23 16:00:00,65104.06000000,65999.00000000,64786.25000000,64872.90000000,5268.49718000
BNBUSDT,2024-03-23 16:00:00,562.20000000,565.20000000,558.00000000,559.10000000,47482.74700000
ADAUSDT,2024-03-23 16:00:00,0.63300000,0.63530000,0.62870000,0.62990000,11665931.70000000
XRPUSDT,2024-03-23 16:00:00,0.62780000,0.63150000,0.62410000,0.62440000,45574026.00000000
BNBUSDT,2024-03-23 12:00:00,554.30000000,567.70000000,553.20000000,562.20000000,139468.56700000
BTCUSDT,2024-03-23 12:00:00,64629.61000000,65414.69000000,64278.15000000,65104.05000000,5604.02124000
ETHUSDT,2024-03-23 12:00:00,3364.98000000,3423.03000000,3343.41000000,3405.50000000,69877.38280000
XRPUSDT,2024-03-23 12:00:00,0.61910000,0.63290000,0.61870000,0.62780000,85106472.00000000
ADAUSDT,2024-03-23 12:00:00,0.63010000,0.63940000,0.62870000,0.63300000,18254711.20000000
LTCUSDT,2024-03-23 12:00:00,86.54000000,87.50000000,85.84000000,86.32000000,244629.70900000
LTCUSDT,2024-03-23 08:00:00,84.32000000,86.60000000,84.06000000,86.54000000,197738.44000000
BTCUSDT,2024-03-23 08:00:00,64575.41000000,64857.14000000,64186.21000000,64629.62000000,3461.55180000
ETHUSDT,2024-03-23 08:00:00,3365.28000000,3380.57000000,3328.34000000,3364.99000000,43508.01500000
BNBUSDT,2024-03-23 08:00:00,554.80000000,559.20000000,549.70000000,554.40000000,128388.81000000
XRPUSDT,2024-03-23 08:00:00,0.61590000,0.62140000,0.61490000,0.61920000,33732717.00000000
ADAUSDT,2024-03-23 08:00:00,0.62770000,0.63200000,0.62420000,0.63010000,13386276.60000000
ETHUSDT,2024-03-23 04:00:00,3303.55000000,3383.80000000,3298.60000000,3365.28000000,42455.75460000
BNBUSDT,2024-03-23 04:00:00,550.30000000,558.40000000,548.10000000,554.90000000,77975.55400000
BTCUSDT,2024-03-23 04:00:00,63556.00000000,64856.01000000,63506.50000000,64575.41000000,3673.22300000
ADAUSDT,2024-03-23 04:00:00,0.61680000,0.63110000,0.61630000,0.62760000,11638689.70000000
XRPUSDT,2024-03-23 04:00:00,0.60860000,0.61840000,0.60840000,0.61580000,38626698.00000000
LTCUSDT,2024-03-23 04:00:00,83.75000000,84.55000000,83.72000000,84.33000000,68387.70600000
LTCUSDT,2024-03-23 00:00:00,83.40000000,85.16000000,82.85000000,83.76000000,113175.50700000
ETHUSDT,2024-03-23 00:00:00,3336.35000000,3362.38000000,3270.08000000,3303.56000000,58618.34100000
ADAUSDT,2024-03-23 00:00:00,0.61470000,0.62610000,0.61030000,0.61690000,16111743.80000000
BNBUSDT,2024-03-23 00:00:00,553.80000000,562.60000000,543.40000000,550.30000000,156102.07400000
XRPUSDT,2024-03-23 00:00:00,0.61150000,0.61700000,0.60320000,0.60870000,45083445.00000000
BTCUSDT,2024-03-23 00:00:00,63796.64000000,64374.91000000,63000.00000000,63556.00000000,5352.28065000
LTCUSDT,2024-03-22 20:00:00,83.13000000,83.43000000,81.54000000,83.40000000,85127.54500000
BNBUSDT,2024-03-22 20:00:00,549.90000000,554.00000000,535.50000000,553.80000000,109539.16300000
XRPUSDT,2024-03-22 20:00:00,0.61240000,0.61490000,0.60420000,0.61150000,45744795.00000000
